stemming_data,sentiment_score,sentiment
tanding yg tarik henti jatuh akting senggol dikit udh guling guling kya abis tabrak kretaunta tulang lunakwasit jga beda langgar body tiup pluit doang,0.0,Netral
indonesia layak masuk pildun,0.0,Netral
habis main bosss,0.0,Netral
memang liat bahaya ya gitu bener sih si marceng nyetak gol sih yany tambah gol indo udah nyesel kalo ga langgar gol mah,0.0,Netral
negara belah ketar tir ngadepin tim indonesia maju indonesia indonesia,0.0,Netral
diklecekin arab bahrain licik,0.0,Netral
afc and bahrain are full of cunning which is a stark contrast visible to the whole world plus equals even small children know this is wrong,-0.4767,Negatif
wasit goblog keun ku papah erik nu maju ka fifa,0.0,Netral
tanda timnas tampil piala dunia sdh uji metal timnas uji semangat timnas,0.0,Netral
napa gak ambil wasit eropa sih,0.0,Netral
knapa pd panik sih kalo indonesia lolos piala dunia tanding curang,0.0,Netral
menit pas witan serang gol situ marselino umpan witan tdk manfaat peluang,0.0,Netral
wasi ikut selebrasi,0.0,Netral
mees lompat corner kick,0.0,Netral
untung bahrain ngegolin blm ngegolin gmn nasib main timnas main,0.0,Netral
zalim,0.0,Netral
suporter indonesia gondokkecewa sedih iyatp g buat moga wasit yg pimpin tanding td malam sangsi hidup allah swt sangsi dr afcfifa gak rubah putus si wasit ituayo timnasku skrg fokus lawan china juang mu bom pahlawan bismillah moga curi point lawan china rijaldi jordi main d piala affchiki sajabelom layak main d afc,0.0,Netral
wasit berat belah udh menit tiup peluit,0.0,Netral
gimana cerita tambah menit menit,0.0,Netral
dunia tau timnas nyala,0.0,Netral
ga nonton ikut nyesek stelah tau dicengin sm wasitdan poin hilang,0.0,Netral
wasit curangggg,0.0,Netral
yg iri sepakbola indonesia kembang dunia yg gagal indonesia masuk pildun sampe licik jalan lupa ratus juta mata yg curang allah yg kabul doa orang yg dizolimiindonesia sinar lolos pildun,-0.5106,Negatif
bahrain bantu wasit botak,0.0,Netral
malu sty,0.0,Netral
hai fifapecat wasit omandancoooook,0.0,Netral
kelas afc wasit nya abal abal,0.0,Netral
wasit kn,0.0,Netral
wasit anjir,0.0,Netral
wasit goblog,0.0,Netral
menit peluit berbunyiteruntuk presiden fifa tolong adil indonesia,0.0,Netral
bahrain seri menang,0.0,Netral
curangwasit curangtunggulah d lapang timnastimnas bahrin balas curang,0.0,Netral
indonesia posisi klasemen gak layak,0.0,Netral
kirakira wasit berani indonesia wasit diapain guys,0.0,Netral
ga habis habis bahrain balas gol gila bgt ya wkwkwkwk,0.0,Netral
lapor wasit nya fifa,0.0,Netral
atur nya koq dapat alas wasit tambah laju pildun tanding sisih seperri prihatin kecewa,-0.2732,Negatif
wasit imbang timnas indonesia menang telak,0.0,Netral
wasit yg culek matane biar picek sexan masak molor sampe menit,0.0,Netral
contoh wasit tinju protes hasil lihat aja,0.0,Netral
vwasit gila,0.0,Netral
wasit babi,0.0,Netral
udah indo kalo marceng,0.0,Netral
bravo timnas indonesia,0.0,Netral
no offside wasit botak biadab,-0.296,Negatif
yg bener,0.0,Netral
ajarin ngitung,0.0,Netral
main curang hasil imbang kandang kualitas,0.0,Netral
point timnas indonesia rampok wasit,0.0,Netral
please bikin dangdut hotel bahrain malam tanding jakarta,0.3182,Positif
timnas angkat nama negara indonesia cinta,0.0,Netral
anda kalo blm gol mlm blm tiup pluitnya wasit,-0.34,Negatif
si botak indonesia,0.0,Netral
menit tiup peluit krn bola sisi lapang corner kicksaya beres wasit,0.0,Netral
gua curiga kalo lawan negara muslim dah kek gitu,0.0,Netral
timur kirain jago kaya mafia boladi bantu wasit haha kacau,0.4588,Positif
fifa wajib kaji ulang tanding jatuh sanksi wasit om,0.0,Netral
gol bahrain d menit,0.0,Netral
erti kurang bos eric thohir main udah latih udah suporter wasit naturalisasi wasit juara plus bos orang jujur assistent ga jujur jujur budget pesawat charter mending kirim aja amplop afc minimal amunisi wasit main wasit afc koplak,0.0,Netral
bantah bhw timnas garuda indonesia tingkat level asia,0.0,Netral
kacau bner bner kacau sibotakk,0.0,Netral
mantap arab yg main arab wasitna dri arabknpa wasit bukn dri australia jepangkorselpeluang trakhir witan tdk bs maksimal lol,0.4215,Positif
witanwitanbiang kladinya uda game over,0.0,Netral
sayang putus wasitindonesia vs baharainwasaitmestinya kl lawan negara arab wasit wasit negara arab,0.0,Netral
uji timnas bangsa indonesia moga timnas lewat uji depan kuat,0.0,Netral
semngatt garudakuu biasaa lagi pingin bangett wasit pimpin laga timnas vs bahrain gbk pinginn liat wasit botak kencing celana gbk hey botakk lahh indonesia biar tau besarr suporter indonesia,0.0,Netral
towel nonton nggak,0.0,Netral
wasit anjiiink,0.0,Netral
menit tanding posisi bola bawa main bahrain tahan bahrain wasit tiup peluit wasit bodoh,0.0,Netral
lihat wasit darimana,0.0,Netral
fifa pecat wasit,0.0,Netral
moga garuda untung laga sisa krn terdzolimi dn moga yg mendzolimi balas timpal,0.0,Netral
wasit piraun,0.0,Netral
kndisinya kalo asa marceng udah mah gnati,0.0,Netral
era mnang oge ceuk nu jujur mah,0.0,Netral
ko jj,0.25,Positif
menit witan dapet momen bagus kill the game giring corner flag sayang banget,-0.6908,Negatif
dejavu serasa nonton aceh vs sulteng pon barubaru,0.0,Netral
matematika gurun pasir,0.0,Netral
jt duduk indonesia doa yg buruk yg rugi indonesia,-0.34,Negatif
doa yg moga wasit husnul khotimah klo aamiin,-0.5106,Negatif
afc milik kaum kdron tim asia timur jegal kaum kyk gin,0.0,Netral
adangtrias,0.0,Netral
tida bole gitu mas negara muslim ya,0.0,Netral
udah tembus jt duduk,0.2263,Positif
semangat timnas serah peluit tanding,0.0,Netral
lawan wasit menang,0.0,Netral
negara arab curang terang terangansoalnya afc arabian football confederationsudah tim qatar sultan ,0.0,Netral
tambah menit serasa menit,0.0,Netral
ak bangga tim hati ngga terima dapet poin alias menang,0.0,Netral
wasit berat belah memihaktidak netral,0.0,Netral
wasit kampung ga tau bola udah d bayar bahren,0.0,Netral
controversial,-0.2023,Negatif
woi udh,0.0,Netral
wasit setan udah habis,0.0,Netral
a href pimpin bang jay ciamik gesss,0.0,Netral
lawan bahrain,0.0,Netral
kecewa gua wasit,0.0,Netral
banding gasihjelas gabisa biarin pssi wajib banding menit gamasalah menit bayanging tambah waktuga masuk akal,0.0,Netral
nama senjata makan senjata indo bnyak jadi kayak gin skrng indo perlu team sah sah aja gin duit ya kuasa,0.0,Netral
rcti ajar ama stasiun tv negeri nayangin highlight yg highlight byk part yg gak,0.5859,Positif
menit menit pildun loini mas ya wasit profesional,0.0,Netral
wasit afc yg beli zona asia jd zona lemah dunia krn tanding atur,0.0,Netral
tambah menit menit aneh,0.0,Netral
guru,0.0,Netral
,0.0,Netral
afc will never develop with referee like this still on the pitch,0.3612,Positif
bro bro gak nyadar smua seporter sluruh indonesia curang afc gimana gak urus afc banyak dr dunia arabsekjen nya datuk malaydes alias negara islam kasino alias malaysia coba ayo detik bikin bakar akun nya afc biar afc bikin akun tunjuk suporter garuda indonesia perna bikin tutup akun dunia masak bikin tutup akun afc aja gak,0.0,Netral
banding fifa,0.0,Netral
wasitt anjenggg,0.0,Netral
yg unggul bahrain ktika masuk menit tiup pluit tanding,0.0,Netral
indo vs china pake wasit timur lg,0.0,Netral
witan banget jujur ngopernya gocek tipu dlu gtu,0.0,Netral
witan bikin sial buang aja plonga plongo,0.0,Netral
menang curi menit,0.0,Netral
tambah gol nya menit lihat var masuk ofsidedimana varpercuma beli main mahal tp kalo mudah curangin,0.0,Netral
miris pimpin wasit  trimkasih sty timnas,0.0,Netral
bahrain busukqatar kotor,0.0,Netral
wasit gak hitung,0.0,Netral
bohong bohong emng gitu org yg gak nyaingin indonesiatetep semangat indonesiakuu,0.0,Netral
tolong wasit tes urin kandung suap,0.0,Netral
harap tanding ulang,0.0,Netral
tau arab negara islam,0.0,Netral
erik lapor fifa wasit eropa wasit timur,0.0,Netral
wasit tongkol mmg jdi bgini,0.0,Netral
extra time menittapi menit main vmenit,0.0,Netral
tanggap fifa gimana,0.0,Netral
ngegolno seharuse wes print waktue habis anjir wasit,0.0,Netral
kecewa utk wasit respect timnas ttp smngat,0.4767,Positif
semangat fokus,0.0,Netral
ampe subuh kl blm imbang gk udahan,0.0,Netral
afc mafia bola,0.0,Netral
indonesia kalah wasit asu,0.0,Netral
fokus bek pd depan main bahrain pintar cari posisi menit,0.0,Netral
bahrain licik qatar kotor wasit abu jahal berat belah karan takut persiden afc firaun,0.0,Netral
wasit nya stress bos wkt udah abis g tiup pluit nyaopset g cekhrs henti ni wasit ky gin,-0.4215,Negatif
semangat timnas garuda,0.0,Netral
wasit bodoh menit menit,0.0,Netral
menang ny kadang seri tandang seri,0.0,Netral
negri kalah wasit ddalam negri wasit klah pmain sabar smangat lampias cina,0.0,Netral
moga wasit sangsi gk mimpin tanding lagiamin,0.0,Netral
sakitt ati bngt ini,0.0,Netral
bangga dr org org yg dukung timnas semangat garuda ku tetap terbang slalu dukung,0.0,Netral
wasit zhanam,0.0,Netral
klu bahrain tandang indonesia sikat,0.0,Netral
wasite kone kegeden mulane mbetoni,0.0,Netral
balas indonesia kawan,0.0,Netral
main bagus garuda sayang untung aja yg blom,0.0,Netral
semangat coch sty hebat indonesia good luck,0.7096,Positif
wasit akean polah ki piye ki,0.0,Netral
stupid refree,-0.5267,Negatif
ajar main indonesia tambah fokus disiplin ulur kuasa bola,0.0,Netral
wasit fifa yg kerja becusitu wasit nya terima sogok alias licin mulus tuan rumah teror aja gbk,0.0,Netral
bahrain tunggu jakarta siap terima teror bandara,0.0,Netral
wasit gila udah habis jalan aja,0.0,Netral
sty masuk witan menit menit timnas udah menang bobol,0.0,Netral
tambah menit wasitnyasebenarnya menangmakanya wasit eropa tetangga,0.0,Netral
botaaakkkkkkkkkkkkkkk,0.0,Netral
ngk heran sihnegara timur smua banyak curang nyasemangat timnaskita balas kandang nantiewaakoooo garuda,0.0,Netral
wasit korupsi indonesia,0.0,Netral
gelut karo wasite teko wani,0.0,Netral
ko tendang jarak jauhkiper tanpabergeraksedikitpunngeri,0.0,Netral
neraka jahanamtuh wasit,0.0,Netral
kalo main nya timnas indonesia kali inih aga kacau gak lawan tim arab saudi main nya tenang bagus moga depan,0.0,Netral
klo bahrain blom golinbisa smpe subuh nunggu golin bru tiup pluitwasitt nya olengtkut ga cairr,0.0,Netral
negara arab yg harga juang orang,0.0,Netral
wasit gua pikir piereluigi collinabotaknya udah akhlak beda,0.0,Netral
kejar aku si botak anak cucu nya buli,0.0,Netral
aneh banget tuh wasit bahrain gol lgsg selesai tanding kacau nih om wasit,0.0,Netral
menit panjang wkt jd menit gimana atur negara,0.0,Netral
wasit setan d pecat pa erik wajib kasih ajar ama wasit wasit yg mudah d sogok ato berat belah,0.0,Netral
bangga dgn garuda ku biar rampok menang dpn matakita balas bln gbk,0.0,Netral
wasit ,0.0,Netral
laku afc timnas indonesia pildunanjjjjjjjjng,0.0,Netral
tambah mrnit sampe menit lbhklo skor blm kyknya sampe menit gx kelar,0.0,Netral
wktu uda habis kesal wasit,0.0,Netral
malu kandang,0.0,Netral
tambah menit menit menit liga afc aja msih mafia udahlah indonesia rugi kompetisi besarmnurut gua fifa problem aja klo indo menang posisi bawah karna poin,-0.4019,Negatif
gw doain tuh wasit kena azab dah eric tohir kak hukum poin indonesia amin,0.0,Netral
hancur mental main semangat garuda,0.0,Netral
sayang serang witan bs manfaat mungkinpadahal situ posisi marselino posisi sendiriankalau oper marselino pundi gol tambah ya apa hasil dukung,0.0,Netral
gimana ya harus nya bola henti putus,0.0,Netral
wasit nya nggak adil masak menit menit menit curang wasit nya,0.0,Netral
moga menang tim garuda timnas,0.0,Netral
ontaim,0.0,Netral
hax tambah menit ko wasit ngk tiup ya,0.0,Netral
sangsi ni wasit bahrain,0.0,Netral
heran fifa diam aja ya panjang menit samapai menit maen sabun lewat maju sepak bola indonesia,0.0,Netral
wasit fifa bkn wasit galatama masak sih curangyg aja,0.0,Netral
hukumaman wasit yg curang,0.0,Netral
final wasit addtime menit,0.0,Netral
gol istahi haram,0.0,Netral
slow down orang terdzolimi doa langsung tembus langit mudah terkabulkita doa yok rame timnas indonesia depan lolos piala dunia aamiin ya allah,-0.765,Negatif
malu sekaliapa arti juara selimut curang,0.0,Netral
imbang kali bau curang ambil sisi positif nya timnas kalah,0.0,Netral
wasit ya allah,0.0,Netral
bikin lagu bahrain senggol dikit guling besok indonesia,0.0,Netral
katawasit djuannnccuookk,0.0,Netral
jordi dimainkansaya ga ya tahan yg udah solid nya ubah turun level main nya j maas kalo mess udah jd level,-0.2263,Negatif
indonesia kalah dr bahrain tp indonesia kalah kontroversial wasit bahrain malu dg dramaquot tdk fair nya,0.3182,Positif
usut tuntas wasit,0.0,Netral
main timnas komplityg beli wasit,0.0,Netral
wasite daglog,0.0,Netral
wasit korang pas tambah nya lambat menang depan mata bos ku,0.0,Netral
nyaa offesed,0.0,Netral
bahrain bingung lawan bule,0.0,Netral
ninahembebelbx babu bela tuan,0.0,Netral
wasit licik nambah,0.0,Netral
klw jordi maen sial tahan nya rapuh krn si tukang blunder,0.0,Netral
dn bangga sruruh main timnas indohusus nya yg nyali protes ketidk adil wasit dlm prtmbhan wkt menit jdi,0.0,Netral
udah protes sumardji kena kartu merahyang mengebu gebu shane patynama sampe kelah,0.0,Netral
bahrain bangga menang yg hormat lawan yg gak hormat,0.0,Netral
wasit nya suap,0.0,Netral
witan oh witam,0.0,Netral
wasit kontroversi,0.0,Netral
laen ,0.0,Netral
optimis indonesia lolos piala dunia amin yra ,0.0,Netral
alhamdulillah  mbah ren gk jd kalah,0.0,Netral
mantap banget sumpah liat garagara si botak aja,0.0,Netral
king indnesia peringkat bawa poin,0.0,Netral
timnas sellu kalah ole wasit,0.0,Netral
tanding unik dr asia sepak bola asia tkt indonesia kembang,0.0,Netral
kali indonesia curang wasitmalah kali kaliknpa yah kuat kah garuda moga lolos piala dunia amiin,0.0,Netral
botak disumpahin warga indonesia negara kalo gk kalo terus udh sengaja wajib investigasi,0.0,Netral
main belah putus wasit botak beda angka angka wasit botak konsisten panjang menit qo bisa menit manfaat tim bahrain kecewa hasil hasil seri serasa tim kalah ,0.0,Netral
ayo fifa,0.0,Netral
asisten wasit nasrul kabiro,0.0,Netral
gk wasit curang tinggal,0.0,Netral
cheking var biar fair goal bau offside wasit jatah pildun negara arab wasit om president afc bahrain,0.3182,Positif
kalo bahrain cetak gol mgkn tambah selesai,0.0,Netral
semangat timnas wasit jgn sampe main indonesia gembosin ban mobil bikin emosi aja,-0.5574,Negatif
ngalahin timnas indonesia asuh sty cuman wasit,0.0,Netral
bangga tahan imbang fair play nama olahragasemangat indonesia,0.5719,Positif
kalo bahrain ga golin isu renti main pas adzan subuh,0.0,Netral
santet wasit nyaaa,0.0,Netral
woy wasit,0.0,Netral
msalah semangat semangat tp butuh poin rugi,0.0,Netral
tambah udh menit blom niup peluit tanda tanding,0.0,Netral
udah menit ko gk peluit,0.0,Netral
wasit nya licik menit,0.0,Netral
udh lewat batas rugi indo,0.0,Netral
wasit kelas liga tarkam om,0.0,Netral
menang,0.0,Netral
wasit afc sampe bahrain cetak goal,0.0,Netral
wasit ken kasih salam olahraga,0.0,Netral
pssi lapor fifa,0.0,Netral
piala asia u curang curang lg sm afc,0.0,Netral
absen yg nyerang ig wasit botak ,0.0,Netral
lihat tuh exsresi wajah si botak habis tiup peluit plunga plongo,0.0,Netral
aneh,0.0,Netral
beautiful game dispoint result the reff was the problem,0.296,Positif
gak liga indonesia gak asia wasit bobrok merasalagi rugi rugi tambah menit gol bahrain tambah menit hadeuh,0.0,Netral
semangat garuda indonesia,0.0,Netral
wasit go go go kemari kaya anjin ayo kamarihlah wasit go go ayo kesini,0.0,Netral
haram ball,0.0,Netral
piala dunia fifa setting deh wakil asia tuh negara minyak jepang korea australia cuman partisipan,0.0,Netral
kitaaa bantai gbk,0.0,Netral
waset e model taek sk selet e,0.0,Netral
menit menit wasit gong,0.0,Netral
bantai gbkklo wasit si ahmed,0.0,Netral
malik risaldi bagus,0.0,Netral
gara si botakkk,0.0,Netral
ayo timnas latih biar kompak mudah bantai kandang,0.0,Netral
kadruuun gak cocok wasit mata duit,0.0,Netral
bener jepang bahrainwasit nya bapuk,0.0,Netral
bahrain bom cetak goal wasit gak tiup sampek pagi,0.0,Netral
buang wasit per itusangat rugi,0.0,Netral
jam tangan cuman pajang,0.0,Netral
wasit nya usut tuntas,0.0,Netral
kwwk udah kalah nyalahin wasit mimpi pengin maen pildun zona asiangakak tim,0.0,Netral
baca komentarkomentar netizen jepang prihatin hasil paham adil lapang timur peduli negara timur jepang alam babak kualifikasi asia komentar pesan yg bagus marah teriak platform sosial media tim jepang milik strategi tanding lawan timur selisih gol jadi ban lawan nya timur main attacking main wajib mampu scoring cetak goal proaktif tekan kompromigak heran tanding saudi vs jepang bener bikin saudi gak kutik bikin drama main arab kram kaki lelah arab saudi gak kasih sempat kuasa bola bener main berkualitasbtw ngelihat jepang vs saudi main jepang awal main lawan sampe orang benerbener kepung counter attack main jepang pegang bola ikut main jepang dekat buka tahan lawan main american footbal fisik main full menitindonesia tiru strategi jepang kondisi fisik mmg wajib improve gak susah kena pressing,-0.7783,Negatif
improve mah wajib bentar bunyi pluit bentar tendang bebas bentar bola mati blom udah abis ditambahin biar gol bikin gemes gitu ya,0.4404,Positif
udah nggak d pungkiri coba lihat match tim timurtengah vs asia yg lain hidupkuxrgaruda nyala moga poin,0.0,Netral
hidupkuxr,0.0,Netral
gua harap semalem bang,0.0,Netral
please share informasi official bagus banget strategi kesel qatar tambah bahrain ,0.5423,Positif
menit redcard ngincer kaki dr tacklenya,0.0,Netral
gol menit tu curang,0.0,Netral
takut kalah bahrain mahindonesia memng unggul sih tanding aku dunia,0.0,Netral
