publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-12T08:02:40Z,@Ocomot.Public,Ini wasit gurunya wasit yg aceh 😂,0
2024-10-12T07:56:09Z,@jumiatioppo1385,Afc(arab football comedy),0
2024-10-12T07:55:01Z,@ArmanArman-l4p,90+6 =96 sekesai kok <br>Gool 99menit 😂😅 korupsi 3 menit,0
2024-10-12T07:54:33Z,@AlfianAlfi-s6m,90+6=99<br>90+6=100😂😂😂,0
2024-10-12T07:49:46Z,@IndraWel,Nanti kita buat spanduk wasit oman di GBK prihal ke idotan nya <br>90+6 = 99=  ??....??.??...😮😮,0
2024-10-12T07:49:32Z,@alamnesia4767,"Gw trauma sama wasit2 timur tengah, timnas Indonesia ga sekali dua kali dirugikan oleh wasit2 timur tengah tapi udah sering. Kalau sj wasitnya bukan si botak biadab ini, Indonesia harusnya dpt 3 poin😢",0
2024-10-12T07:49:00Z,@ahmmadsarifudin1973,Bola tengah baru ditendang Dua Atau tiga kali Pluit dibunyikan pertanda pertandingan berakir ......<br>Menjengkelkan,0
2024-10-12T07:47:42Z,@AhmadRangkuti-lk8zt,Udah habis waktu masih bermain. Satu kata buat wasit,0
2024-10-12T07:47:16Z,@enytawulan9134,no referee no win👎<br>no money no win👎<br>no drama no win👎<br>no laser no win👎<br>Bahrain bahlul😅,0
2024-10-12T07:46:13Z,@ranogonza,"Trending #1 itu sih luar biasa,",0
2024-10-12T07:46:10Z,@SeputarBola10,Gundul meresahkan,0
2024-10-12T07:45:59Z,@dragonballvr4633,jgn sampai wasit oman ini memimpin pertandingan sepak bola lagi selamanya,0
2024-10-12T07:45:23Z,@FeryYanto55,Sama sekali gak bisa di bilang pertandingan sepak bola.,0
2024-10-12T07:44:22Z,@wahyuarifinbaru,Bukan Indonesia Mencuri 1 Point Dari Bahrain Tapi 3 Point Indonesia di Curi Wasit &amp; Bahrain,0
2024-10-12T07:44:14Z,@ahmmadsarifudin1973,Menjengkel kn<br>Gol TimNas kita bersih semua,0
2024-10-12T07:43:53Z,@Ujang98,Seneng bgt kalo Indonesian di siarin di rcti,0
2024-10-12T07:42:49Z,@jayamukti9160,sangat memalukan apa yg dilakukan wasit oman,0
2024-10-12T07:38:21Z,@cutnadira16,90+6=99?,0
2024-10-12T07:35:13Z,@gatotsumanto1729,Mosok wasitnya ikut selebrasi,0
2024-10-12T07:34:33Z,@EmpatA-m8h,Wasit nya,0
2024-10-12T07:34:03Z,@HaidarRafiqul,wasitnya kemarin malam sabtu wasitnya curang jadi bikin marah shin tae yong,0
2024-10-12T07:31:17Z,@LifinaLipi,Wasip botak 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
2024-10-12T07:30:39Z,@LifinaLipi,Wasip botak 🔥😂😮😮😮😮😮😮🎉🔥🎉🎉🎉🎉🎉🎉🎉🎉🔥🎉🎉🎉🎉🎉🔥🔥🔥🔥🔥🔥🔥🔥,0
2024-10-12T07:30:38Z,@FrediadamMalagasi,Waktunya sudah selesai kok Masih diteruskan,0
2024-10-12T07:30:00Z,@FrediadamMalagasi,Wasit nya curang,1
2024-10-12T07:29:54Z,@ahumboh,"Semoga FIFA bisa menerima keberatan PSSI sehingga Indonesia bisa dapat point penuh, 3 point.",0
2024-10-12T07:27:08Z,@bungtam,90+6=99? 😂,0
2024-10-12T07:25:54Z,@TIMNASINDONESIA-rt7np,Sy jengkel sama si Botak Viral...dan kesal sama blunder Witan yang salah umpan di detik2 akhir.. harus nya 2 lawan 1 bisa nambah gol,0
2024-10-12T07:25:44Z,@ericksuherman3548,Kan udah lewat waktu nya ko di biarin,0
2024-10-12T07:25:01Z,@hobbytraveling94,"Kecewa sih keputusan wasit, selesai Indonesia nyerang, menit 97:46 posisi netral, seharusnya disitu peluit panjang berakhirnya pertandingan. Tapi tetap semngat buat Timnas Indonesia.. Saya percaya pasti lolos Piala dunia 2026.",0
2024-10-12T07:24:47Z,@mamiqjan7190,overtime and offside are cheating that you legalize... 🤮🇮🇩,0
2024-10-12T07:24:12Z,@ablesskubiel4791,"inget saat bahrin ke GBK nanti<br>Kalian harus pasang spanduk 90+6=99<br>Bikin yg lebar kita pasang di GBK nanti.<br>Biar tau gol haram itu, untuk negri kotor",0
2024-10-12T07:20:28Z,@Parna-kr9ep,Curang bet wasit nya 😠,0
2024-10-12T07:17:47Z,@sulaihanfikri194,"Defense timnas sangat bagus dari awal sampai akhir.<br>2 gol bahrain bukan karena kesalahan defense.<br><br>Btw, skor gak akan berubah. Tetep 2-2. Jangan harap akan dianulir.<br>Babak pertama juga 45+7 = 54.<br>Terlepas dari waktu terpakai untukcek var sedikitnya 2 menit, tapi perpanjangan waktu diatas waktu perpanjangan itu tidak dibenarkan.<br>Artinya kalau sudah ditetapkan perpanjangan waktu 7 menit, insiden apapun tidak akan bisa membuat perpanjangan waktu melewati 7 menit.<br><br>Next lawan China juga besar kemungkinan banyak kontroversi seperti ini.<br>Belum apa-apa sudah terlihat siasat culas dari China dengan memindahkan stadion pertandingannya ke stadion lain yang jaraknya 600 km dari bandara dgn tujuan menguras tenaga timnas karena perjalanan jauh.<br><br>Kita cuma bisa berharap timnas cetak gol sebanyak-banyaknya dan kebobolan sesedikit mungkin supaya mustahil untuk dikejar sampai peluit akhir berbunyi.<br><br>Dengan begitu barulah kita bisa berbangga menang tandang. Karena memang menang di kandang lawan itu bukan sekedar menang biasa.",0
2024-10-12T12:11:25Z,@bangahmed9429,"Berarti jika ada waktu terbuang saat injury time itu tidak perlu diganti, untuk kasus kemarin setelah melihat full match nya ada di channel AFC.<br>1. Pelanggaran oleh witan menit 90, bola aktif lagi menit 91:50 (2 menit terbuang)<br>2. Pelanggaran oleh marcelino menit 93:20, bola aktif lagi menit 94:20 (1 menit terbuang)<br><br>Jika memang waktu yang terbuang saat injury time tidak perlu diganti, bukankah seharusnya saat bola mati kita ulur saja waktu se-lama mungkin.. dengan cara protes atau membuat pagar betis yang lama..",0
2024-10-12T07:16:13Z,@LightchimeraSW,"warga indonesia terkasih, Selamat datang di AFC yang sebenarnya, inilah peluit Timur Tengah yang diterima Jepang setiap saat. Jika Anda bisa menikmatinya, Anda akan menjadi anggota tetap negara-negara peserta Piala Dunia.",0
2024-10-12T07:14:51Z,@izulltuankotta4630,don&#39;t use Middle Eastern referees for world cup qualifiers because there are a lot of mafias,0
2024-10-12T07:12:44Z,@izulltuankotta4630,thoroughly investigate the bald referee from the Bahrain versus Indonesia mafia,0
2024-10-12T07:12:22Z,@langsjawa3295,Bawok wasute dlogok,0
2024-10-12T07:10:31Z,@احمدالكاف-أٱفجي1983,هذه مباراة صعبة للغاية، كل القرارات في يد الحكم، وأتمنى ألا يكون هناك أي جدل,1
2024-10-12T07:09:42Z,@insunmedaltandang2654,Wasit timur tengah memang berat sebelah,0
2024-10-12T07:08:53Z,@markoyas,"kita di dzolimi,, ayo semua berdoa, siapa saja yg berperan mendzolimi timnas indonesia semoga Allah SWT menghukum seberat2nya di dunia dan akhirat.. aamiin yra..",0
2024-10-12T07:00:28Z,@nurhiden,"Aku gak main bola aja tau, kalau waktu 99 menit itu sudah berlebihan, padahal bola beberapa kali di buang pemain Indonesia, seharusnya saat bola posisi seperti itu wasit bisa meniup peluit. 😅 Anjay keliatan banget sih",0
2024-10-12T07:00:24Z,@setianingsihsetianingsih2731,Yang pas bahrain cetak goal itukan opset,0
2024-10-12T06:54:01Z,@dendishine7471,"+ 6 menit, kenapa jadi 9 menit. Bahrain menipu Indonesia. Masyarakat indonesia mau nya ditipu Negara Bahrai.",0
2024-10-12T06:52:49Z,@SadamHamid,AFC MAFIA,0
2024-10-12T06:51:50Z,@martialartstangsel,"Harusnya ketika serangan terakhir Indonesia yg witan dribling kedepan iyu wasit harus meniupkan peluit akhir pertandingan, krn bola sudah diarea netral atau udh dikuasai full oleh indonesia, mungkin bayarannya wasitnya 3xlipat dibanding sama dibayar oleh panpel resmi acara kualifasi pildun ini 🤣",0
2024-10-12T06:46:52Z,@brotherariess3595,"Professional player itu tidak akan banyak bacot dengan kecurangan yg sudah dialaminya.<br>Hanya menganggap sepakbola di negeri tersebut tidak berkualitas.<br>Professional player akan lebih fokus ke depan untuk pencapaiannya,bahkan untuk 5 tahun kedepan akan dinantinya.<br><br>&quot;Memprotes atau teriak2 untuk yg sudah terjadi adalah omong kosong&quot;.",0
2024-10-12T06:45:48Z,@Labo-Channel,TIMNAS MASIH PANIKAN. BELUM TENANG...JANGAN SALAHKAN WASIT,0
2024-10-12T06:44:39Z,@DewaVian-e6m,90+6 = 99  agak  bodo* ni wasit,0
2024-10-12T06:43:56Z,@WawanHermawan-re4st,Wasit botak terbaik dari fifa,0
2024-10-12T06:43:48Z,@emulopik4057,90+6=99 hitungan d Tahun 2024 menjijikan,0
2024-10-12T06:43:30Z,@MmalikIbrahimO.,Botak udah main curang juga <br>Masih kasih kartu merah batak2,0
2024-10-12T06:42:31Z,@AepSupian,Wasitna rada gelo,0
2024-10-12T06:40:49Z,@mchmdilham,"Braihan curang waktunya 90&quot;+6 udah selesai ,malah sampe waktu 90&quot;+9 wasit semoga di pecat🤲🏻",0
2024-10-12T06:40:05Z,@gitarisKidal13,wasitnya memah jelas curang,0
2024-10-12T06:39:03Z,@ycfplay,"wasit sialan ,,,wasit harus kena sansi itu,,wasitnya berpihak,,itu menitnya lebih 2 minit mendekati 3 minit 😂dari pertambahan waktunya 6 menit,,,bahrain harus diskolifikasi.",0
2024-10-12T06:37:27Z,@klipmovieindo3083,"Kenapa fifa diam saja, gak bisa kah gol bahrain di batalkan, fifa gak sadarkah ini curang",0
2024-10-12T06:36:50Z,@sokaknife4556,Wasit itu klo pimpin pertandingan d&#39;timur mgkn gak mati tp setengah mati cukup buat dia,0
2024-10-12T06:36:14Z,@johnlewimarcellino9658,"Pelajaran buat timnas ketika unggul kalau pemain kita disenggol dikit diving aja, guling guling , ngulur waktu selama mungkin. Tim arab ketika unggul pasti keluar skil guling- guling nya. Kenapa kita ga coba?",1
2024-10-12T06:33:03Z,@RamaRizki-gj4mt,99+6=100,1
2024-10-12T06:32:34Z,@RamaRizki-gj4mt,Ga jelas pada ga bisa nyari wasit yg seportip,1
2024-10-12T06:30:31Z,@noverlytaha0ary133,Wasit bayaran,0
2024-10-12T06:28:53Z,@sofyannm600,"Kami suporter indonesia marah tidak sudi memaafkan wasit ahmed al kaff, Wasit ahmed al kaff harus dicopot lesensinya, tidak boleh menjadi wasit lagi seumur hidupp dan dipenjara seumur hidup dia dalam tahanan, Ada juga buat hukuman negara Bahrain,  tidak boleh masuk ajang profesional diseluruh dunia, Sepanjang Masa, AFC dan Fifa harus secara profesional, membatalkan gol bahrain yang kedua,, itu ad gol offisiet,, yang menang indonesia,,poin 3 harus dikembalikan indonesia. Indonesia poin 5,,",0
2024-10-12T06:26:28Z,@ayuniayuni9282,"Bahraen curang dan licik takut dikalahkn oleh indonesia,wasit botak jlek 😈",0
2024-10-12T06:25:33Z,@shironi0,"yang salah 100% itu FIFA tidak bisa menggelar pertandingan yang fair tapi malah menyelenggarakan piala dunia, kaya nya FIFA cuma modal nama boang buat korupsi dapetin duit dari negara lain ,yang punya duit banyak bisa dapet keutugan lebih banyak ni kaya nya 😥",1
2024-10-12T06:25:08Z,@clonjura9an170,"bahrain &amp; qatar permainannya mirip, sama2 kotor + dibantu wasit",0
2024-10-12T06:24:52Z,@kimjustin2063,"Kenapa di cut semua sih min elahh upload 4 part tapi semuanya udah di cut kalo disatuin itu semua gak nyampe 90 menit, please nonton dimana ya mau liat yg full tapi dgn komentator indo yg rcti ini",0
2024-10-12T06:24:44Z,@DheaAndra-i3k,Kecewa banget sih tu wasit 💩 curangg,0
2024-10-12T06:24:07Z,@timiktimik9033,Tunggu saja ketika kalian datang bahrain,0
2024-10-12T06:15:32Z,@umarumar3543,"Kecewa berat sama sluruh penghakim lapangan/wasit,,<br>Tp jd pembelajaran utk seluruh pemain,, apapun yang terjadi, tetap fokus, walau sdh melewati dr wakt yg di tentukan, sebelum peluit tanda selesai nya pertandingan tidak ada satupun yang lengah,, kemarin sudah main sngat bagus,, gol terakhir memang itu yg d rencanakan oleh yg menghakimi jlnnya pertandingan, menciptakan kelengahan akibat keputusan2 dan jauh melewati wkt yg dtntukan,,, jadi kedepan kuta semua kasih semangat dan ingatkan kpd para pemain dan pelatih, tetap fokus, hati2 dr rancana jahat orang2 jahat,, biarlah, mereka akan dpt akibatnya krn kecurangan yg di lakukan",0
2024-10-12T06:13:48Z,@AbdulRajabsiregar-h2q,Timnas  kita  dah menang  cuma  wasit  nya,1
2024-10-12T06:11:56Z,@soundsproofficial4873,Fifa harus bertanggung jawab,0
2024-10-12T06:11:51Z,@matalensa3059,Tambahanya 6 menit tp golnya menit ke 8,0
2024-10-12T06:08:56Z,@lalumakbul,90+6=99 🤓🤓🤓🤓,1
2024-10-12T06:08:37Z,@lailamohdyunus8131,Main sepak bola jika fair tak ada masalah tapi kalau tidak fair ya fuck reffree....,0
2024-10-12T06:06:39Z,@BrandonYahya-l2p,kecewa,0
2024-10-12T06:04:28Z,@ajianto1999,Offside pula,0
2024-10-12T06:04:11Z,@JhonBruce-xu6um,"Wasit botak perampok buta hurup juga 9 ditulis 6, kirim ke gbk wasit botak biar jdi baso geprek",0
2024-10-12T06:00:11Z,@SarmilaAeniy,goal kedua mees hilgers malah melongo doang,0
2024-10-12T05:59:23Z,@jaychiu4035,Kemenangan kita di RAMPOKKK jahanammmmm,0
2024-10-12T05:58:55Z,@luthertodings2581,Seharusnya FIFA buat aturan baru pada menit tambahan harus benar-benar selesai permainan,0
2024-10-12T05:57:08Z,@alfonsoyouth44,"Di menit ke 100 gol, kl gak gol masih main timnas smpe skrg.<br>Pantesan palestina jdi kyk skrg rupaya di gadai juga sm mereka2 ni",0
2024-10-12T05:55:37Z,@lailamohdyunus8131,Orang timur tengah overol Drama game....mafia,0
2024-10-12T05:54:16Z,@putrowayahlinggarsukmojati4567,apapun yang terjadi tetap indonesia semangat tim,0
2024-10-12T05:53:47Z,@nan7644,Harusnya yg. Berwenang di sepak bola Indonesia  ajukan protes di FIFA  bukan di afc  kalau afc mercumah. Lah.  Orangya afc dari timur tengah semua,0
2024-10-12T05:53:11Z,@Zubaki-j3i,Ini KONSPIRASI AFC &amp; FIFA buktinya AFC malah beri postingan gol tertulis 96 menit kolom komentar dimatikan. Erick diam seribu basa tdk aktif seperti kemarin wkt sebelum lawan bahrin.<br>PERASAAN KITA CUMA BUAT MAINAN MEREKA.dan anehnya mereka suka mempermainkan perasaan kita...WTF.,0
2024-10-12T05:52:37Z,@andriefendyandri,Kenapa jadi wasit mereka yg dipakai bukan wasit luar asia saja,0
2024-10-12T05:52:09Z,@Rinjani161,Di sini terlihah oleh kita semua bawa dari 90+6 tidak ada insiden yg membuat waktu bertambah sampai hampir 3 menit dari wkt yg di tentukan harus nya wasit sudah meniup pluit pas wkt menginjak menit ke 90+7 tanda berakhir pertandingan ini wasit memang udah ada main mata kaykanya sama bahrain tolong FIFA selidiki ini,0
2024-10-12T05:48:38Z,@kaji.rosman,Bysaa aja njim😢🎉,0
2024-10-12T05:45:14Z,@nandatridanuarta,Tambahan waktune gk masuk akal 😅 +6 jadi ++10 😂,0
2024-10-12T05:43:39Z,@ekagresik,90+6- 100😂😂,0
2024-10-12T05:42:38Z,@MarkocopJkt,Selebrasi Rafael mengingatkan gw ketika ole romeny mencetak gol dengan selebrasi yg sama apakah ini kode dari Rafael buat ole romeny agar segara pulang ke Indonesia,0
2024-10-12T05:40:04Z,@nurihsan8917,"Wasit selebrasi pas goll ke 2 bahrain,tangannya diangakat semua",0
2024-10-12T05:39:15Z,@romlisutejosutejo8873,klau main ya di indonesia di jamin wasit ya masuk rumah sakit,0
2024-10-12T05:37:46Z,@DidikHardiyanto-ww9sy,"INDONESIA kalahnya dengan wasit doang.. udah beberapa kali indonesia di curangin wasit tapi mereka para wasit tidak pernah ada jeranya, waktunya indonesia bersikap tegas terhadap keputusan keputusan wasit yang merugikan INDONESIA",0
2024-10-12T05:36:28Z,@galaxySSEAIS,AFC terlalu Kotor.. Tidak Ada Fair play Match !!!!<br><br>Lagi² TIMNAS INDONESIA di Pecundangi Wasit .,1
2024-10-12T05:35:12Z,@aguskristiawan4290,Sakit hatiiii,0
2024-10-12T05:29:03Z,@niruschanel4626,Wasitnya sdh bagus hanya sayang dimenit akhir pemain kita gak konsen.,0
2024-10-12T05:27:53Z,@Somebody12somebody,Malu lah orang timur tengah termasuk bahrain ini dunia pun menyoroti wkwkk malu banget semoga pak erick tegas deh cepat di protes karena ini sama kek kualifikasi pildun 2016 saat di afrika dan mengajukan banding alhamdulilah bisa semoga bisa dah jelas banget itu buktinya,0
2024-10-12T05:26:41Z,@irwanddwi4609,Kabel var e pedot😂,0
2024-10-12T05:24:24Z,@anissatri-m3t,apa wadehend aku baru tau kalo 90+6= 💯 😂😂😂😂,0
2024-10-12T05:23:53Z,@istanalangitKE7,Timnas Indonesia sangat dirugikan dipertandingan ini,0
2024-10-12T05:23:09Z,@BandingKarahak-ol7qj,Kok akun AFC Futball juga hilang,0
2024-10-12T05:22:55Z,@arisbudi3367,J8dat item lihat duit ijo matanya,1
2024-10-12T05:21:36Z,@winkok85,"Ada 2 kecurangan wasit dalam perpanjangan waktu.. <br>1. Tambahan waktu 6&quot;, gol 99&quot;. <br>2. Gol offside disahkan",0
2024-10-12T05:21:24Z,@afriansyah4390,Wasit ngajak by one,0
2024-10-12T05:14:18Z,@DZAKIYAkiya-r5d,Wasit haram,0
2024-10-12T05:12:54Z,@musdalifahzainuddin5196,Wasit tidak jelas semoga dipecat jadi wasit amin wasit tolle,0
2024-10-12T05:12:36Z,@RAFIF_SANY,90+6=99😅😂 lawak wasit,1
2024-10-12T05:10:38Z,@JujunJugil-g5u,Tolong di klaripikasi nih wasit nya masa tambahan waktu 6mnt jadi 9mnt ini kalo di indonesia wasit tarkam,0
2024-10-12T05:09:40Z,@HDMTRULF,"Anda bisa mampir ke Akun milik AFC Asian Cup Offical.Mereka menyiarkan ulang pertandingan Bahrain vs Indonesia.<br><br>Anda baca komentar di dalam nya,banyak masyarakat pecinta sepakbola dunia yg mendukung timnas Indonesia yg telah mengalami kecurangan di pertandingan tersebut",0
2024-10-12T05:06:27Z,@devidewi-m7w,kok wasit ny iku selebrasi yh,0
2024-10-12T05:05:07Z,@metafixer,"Kecewa, marah,  sedih,  semua jadi satu.  Pertandingan yang seharusnya jadi momen kemenangan,  malah  berakhir dengan rasa  tidak adil <br><br>90+6= sampai Bahrain goal",0
2024-10-12T05:05:03Z,@Annatasarymovies,witan perlu lebih di improve main nya jika ingin main di timnas,0
2024-10-12T05:04:37Z,@uselink404,"indo 2-1 bahren<br>(90menit+6)=MENANG)<br>sudah jelas.<br><br>jika gol di waktu tambahan 7-8-9menit, adalah haram curang dan tidak berlaku dan tidak sah serta gak masuk skor.<br><br>kalo masuk skor berarti Bahren &amp; wasit harus di DENDA dan di diskualifikasi,<br>karena melanggar aturan sepakbola internasional.",0
2024-10-12T05:03:28Z,@Lahanluas,Fulus,0
2024-10-12T05:01:27Z,@muhammadzaini-e5w,extended time 9/6?,0
2024-10-12T05:01:27Z,@mamaamora1229,Pokoknya sudah jelas tim tim timur tengah TDK ada apa apanya PD main curang KL dilihat dari kasat mata tim timur tengah TDK ada apa apanya dibandingkan dengan tim tim Asia barat Asia tenggara memang mainya bgs bgs,0
2024-10-12T04:59:35Z,@AbiManyu-x1z,Terlalu mencolok klo gk fer.. Kurang halus lo sitwasit,0
2024-10-12T04:59:17Z,@kandangsederhana7131,TUNGGU SAJA DI GBK BAHRAIN TIM ANEH,0
2024-10-12T04:58:20Z,@nedilucky7367,Kalau di NTT ini wazit Sdh di kubur hidup,0
2024-10-12T05:11:23Z,@IfaNurwatika,Wah bar bar dan primitif sekali. Anda bangga atau mendiskreditkan warga NTT. <br>Hati2x rumah lo disatronin orang Flores!!,0
2024-10-12T04:56:33Z,@aninuraini40,"Semangat garuda, kalian luar biasa!",0
2024-10-12T04:56:28Z,@eckochannel7651,Gol ke 2 bahrain ibarat hasil dari skandal hubungan gelap.,0
2024-10-12T04:56:10Z,@mamaamora1229,Pertandingan buat tuan rumah Bahrain yg penakut sampai sampai wasit di bayar dengan dana milyaran rupiah itu tuan rumah Bahrain KL bisa TDK ush ikut LG kualifikasi piala dunia buat apa bikin semua antar negara dibikin sakit hati KL Bahrain jetelmen memang btl btl tim hebat kenapa hrs bayar wasit begitu gede dananya berarti Bahrain tim pengecut tuh contoh nya liat tim Indonesia main apa adanya TDK main suap hal nya  SM dengan tim jepang main apa adanya namanya jentelmen udh kelihatan belangnya tim penakut kaya Bahrain arab Saudi pokok tim tim timur tengah banyak main dramanya kt sinetron di tv,0
2024-10-12T04:55:43Z,@JuliStiawan-j9j,"Kekurangan permainan timnas, kurang tenang, gmpang panik, selalu trburu buru",0
2024-10-12T04:54:13Z,@falesediting,"Komntator dri brisik, langsung bisil&quot; (opsat&quot;)😂😂😂",0
2024-10-12T04:53:49Z,@zonaherexkrembung1563,BAHRAIN BABI,0
2024-10-12T04:52:51Z,@baperistachannel7923,❤❤❤❤,0
2024-10-12T04:52:43Z,@dennyaidilwijaya1868,90 + 6 = 100 😂😂😂😂😂 Menit ke 100 baru periwit.... PECAT ITU WASIT ADA BAYARAN GELAP DI KANTONGI,0
2024-10-12T04:52:42Z,@adekhana,"ini lah kita butuh pemain naturalisasi, witan bawa bola menit2 akhir tinggal berhadapan dengan 1 bek sedangkan marselino gak dikawal di sebelah kanan bukannya di oper, malah gak bisa jadikan gol..payahhh",1
2024-10-12T07:30:22Z,@TIMNASINDONESIA-rt7np,Ya ini blunder fatal berakibat serang balik Bahrain...STY juga kurang pas pergantian pemain,0
2024-10-12T04:52:38Z,@lodewiknanariain5006,Dasar unta2 gurun,0
2024-10-12T04:52:06Z,@Ipul-d5x,Menyala brooo...<br>Gak mengecewakan timnas...,0
2024-10-12T04:51:37Z,@AGNUINDONESIA,Wasit curang botak botak,0
2024-10-12T04:47:35Z,@lingdaullu,Menit tambahan terjadi gol buat Bahrain agak janggal. dua pemain Bahrain pas di depan gawang tdk dijaga semacam sengaja dibiarkan. Wasit memimpin dgn baik sejak awal dan sangat tegas tdk berat tuan rumah. Jadi tambahan waktu berlebihan itu tdk jadi alasan tim kita gagal raih 3 poin.,0
2024-10-12T04:47:30Z,@jayabhakti9412,Kecurangan  diperkirakan wasit kemunikasi pd menit 97 menghentikan bola aut  yg akan dilempar oleh bahrain,0
2024-10-12T04:44:49Z,@iininayati3459,Ngeleg,0
2024-10-12T04:44:20Z,@iininayati3459,90 +6 =99😂,0
2024-10-12T04:43:02Z,@iininayati3459,Tambahan waktu ne suwe nemen,0
2024-10-12T04:42:54Z,@doniswastawan5621,Anjay... gool terakhir wasitnya ikut selebrasi.,1
2024-10-12T04:41:30Z,@dedyyusufsetyawan9407,Pengen mesoh,0
2024-10-12T04:41:27Z,@bonjolbarbara35,"Timur Tengah dari dulu slalu curang 😅,",0
2024-10-12T04:41:20Z,@AntonRahmadian-c6s,Nol kedua Bahrain harusnya dianulir,0
2024-10-12T04:40:47Z,@adylumbon2166,Tambahan waktu 6 menit menjadi 8 menit itu jelas sudah merugikan timnas indonesia dan menguntungkan timnas bahrain,0
2024-10-12T04:38:22Z,@Chandra-z7k,Gol kedua bahrain ditulis 90+6 🤣 kocak,1
2024-10-12T04:33:23Z,@PutraBaik-gn1tk,Wasit ini dipecat tidak profesional.,0
2024-10-12T04:32:51Z,@ParidKani,Maju terus Indonesia 🎉,0
2024-10-12T04:31:10Z,@agusmkasmiri1092,gol kita ajah.. diteliti sedetil2na  ma mrk. kpn gol mrk yg ofside ajah... gak di ncek cek... behrenTIPIS !!!! takut ma anak yg br nongol😂😊,1
2024-10-12T04:30:29Z,@AnisWanto,"Timnas Garuda kita sangat hebat tiada lawan, Bahrain punya fulus Indonesia punya kelas dunia❤ semangat timnas Garuda Indonesia 🫰💪💪💪",0
2024-10-12T04:30:02Z,@Kitasaudara-k5f,Udah offside waktunya nambah Dajjal,0
